Dive Site ID,Lat,Lng,Temp(F),Wind Speed(mph),Record #
24315,46.417944,-86.66126700000001,29.75,10.29,2349
24315,46.457167,-86.616436,29.7,10.29,2351
23978,46.466081,-86.645658,29.7,10.29,2354
24315,46.457011,-86.614797,29.7,10.29,2364
23977,46.566606,-86.666827,29.61,10.29,2365
16536,46.692264,-91.8584,24.91,3.36,2370
17017,46.733969,-92.154913,26.26,3.36,2373
17017,46.736189,-92.05385600000001,25.63,3.36,2374
17017,46.738271999999995,-92.094133,26.29,3.36,2375
21612,46.766686,-85.26678299999999,26.82,5.82,2377
21612,46.767519,-85.254839,26.58,5.82,2379
17017,46.78355,-92.069489,25.83,3.36,2381
16522,46.789794,-90.850183,31.23,3.36,2384
16522,46.80585,-90.82207199999999,31.23,3.36,2385
16404,46.857265999999996,-91.102103,30.99,3.78,2387
16458,46.933333000000005,-91.766667,27.63,4.7,2388
16404,47.007956,-90.90205,30.99,5.46,2390
21666,47.399903,-87.700114,28.4,2.35,2393
21646,47.408239,-87.266789,28.4,2.89,2394
21666,47.433246999999994,-88.283436,26.94,2.01,2395
21666,47.433248999999996,-88.283437,26.94,2.01,2396
21666,47.466667,-88.15,27.0,2.06,2397
21666,47.474903000000005,-87.80011,28.4,2.37,2398
21666,47.466578000000005,-88.150104,27.0,2.06,2399
21666,47.483233,-87.796777,28.4,2.39,2400
22161,47.96655,-88.750078,12.2,3.36,2401
16486,47.012078,-91.678942,26.96,4.7,12508
17017,46.751389,-92.075,25.66,3.36,12517
17017,46.748914,-92.076667,25.66,3.36,12518
17017,46.733917,-92.15458100000001,26.26,3.36,12519
16667,47.088542,-90.390447,31.32,3.36,2985
16662,46.882431,-90.76129399999999,31.24,3.36,2987
16522,46.858264,-90.780183,31.23,3.36,2991
16939,46.781321999999996,-90.86185,31.23,3.36,3001
16486,47.011864,-91.678383,26.96,4.7,3057
16939,46.604458,-90.947119,29.86,6.93,3343
16939,46.587619000000004,-90.904214,30.45,6.93,3350
16939,46.598811,-90.877081,30.49,6.93,3352
16939,46.723546999999996,-90.75018100000001,31.3,3.36,3415
20602,29.87925,-81.3166,54.16,8.05,15093
23256,31.927208,-80.909256,54.66,4.0,8902
21455,30.515471999999995,-81.20830600000001,52.36,11.41,10594
23256,31.5475,-81.098333,51.39,10.29,11051
22160,32.805444,-79.932778,53.15,6.93,11058
22756,30.189405999999998,-81.65898100000001,53.53,12.75,11772
22756,30.18405,-81.68186899999999,53.74,12.75,11773
21455,30.682139000000003,-81.460861,52.72,11.41,11136
21455,30.681089,-81.461214,52.72,11.41,11137
21455,30.667483,-81.46889399999999,52.72,11.41,11138
21455,30.671916999999997,-81.473972,52.72,11.41,14831
23256,31.883408000000003,-80.882614,54.64,4.0,11474
22160,32.755944,-79.8865,53.1,6.93,10421
23440,33.21265,-79.089058,53.2,10.29,11166
23440,33.212578,-79.08875,53.2,10.29,11167
23440,33.212171999999995,-79.086517,53.2,10.29,11168
21457,30.427614000000002,-81.240483,52.32,10.29,10467
22756,30.313458,-81.640292,52.09,12.75,11217
22756,30.318306,-81.633583,52.3,12.75,11218
22756,30.412514,-81.592578,51.69,10.29,11228
22756,30.388639,-81.637778,51.64,9.17,11229
22756,30.393317,-81.478492,52.43,10.29,11233
22756,30.332275,-81.626683,51.69,10.29,14994
22756,30.330858000000003,-81.627239,51.69,10.29,14995
22160,32.92195,-79.932897,53.22,10.29,10566
22160,32.917097,-79.927828,53.22,10.29,10567
22577,33.617342,-77.858056,56.16,8.05,539
21191,33.741844,-77.170503,57.85,21.07,541
21191,33.758508,-77.221339,57.0,20.0,542
23527,33.758508,-77.224672,57.0,20.0,543
23526,33.807675,-77.965542,56.62,8.05,545
23526,33.812675,-77.96220799999999,56.62,8.05,546
23526,33.814064,-77.966375,56.62,8.05,547
22075,33.850186,-75.7496,61.32,24.45,549
23526,33.854896999999994,-78.010267,56.59,8.05,553
23526,33.856839,-78.036378,56.55,8.05,554
21191,33.900175,-77.09133299999999,57.74,21.14,557
24607,33.933508,-76.538528,59.16,22.39,559
22087,33.965583,-77.03029699999999,57.74,21.12,564
22087,33.966839,-77.02883100000001,57.74,21.12,566
20509,28.661935999999997,-80.388097,66.38,10.29,260
20673,29.079718,-80.883809,61.84,6.93,326
23398,29.171925,-80.763103,61.84,6.93,345
20508,29.566917,-81.149781,58.77,5.82,409
20508,29.593583000000002,-81.176172,58.75,5.82,411
20508,29.60025,-80.899775,58.77,5.82,413
20602,29.782192,-81.252011,55.47,5.82,429
21456,30.277186,-81.228408,53.87,10.29,452
21456,30.278019,-81.227575,53.87,10.29,453
21457,30.375239,-81.396472,53.26,10.29,463
21457,30.4527,-81.322022,52.27,10.29,466
21455,30.783569,-81.399811,53.29,11.41,474
21455,30.846069,-81.16591700000001,52.56,11.41,476
20500,31.011864000000003,-81.367436,51.31,8.05,480
20500,31.052796999999998,-81.229206,51.3,8.05,482
20500,31.283564000000002,-81.216481,51.3,8.05,483
20500,31.283564000000002,-81.216481,51.3,8.05,484
20500,31.441610999999998,-81.30537199999999,51.28,10.29,486
22700,31.983546999999998,-80.79983100000001,55.26,4.0,491
23526,33.724747,-78.014514,56.25,8.05,774
22700,32.098819,-80.840108,53.1,9.17,501
22160,32.666844,-79.916475,53.1,6.93,513
22160,32.719097,-79.776119,53.2,10.29,515
22160,32.766564,-79.86841700000001,53.4,6.93,517
22160,32.780175,-79.7248,53.24,10.29,518
22160,32.798814,-79.906892,53.38,6.93,520
22160,32.812869,-79.90791899999999,53.42,6.93,521
22160,32.815425,-79.90728100000001,53.42,10.29,523
23440,33.030836,-78.925256,53.53,10.29,527
22990,33.144622,-78.24972199999999,56.48,18.43,528
22990,33.150178000000004,-78.273611,56.39,18.41,529
23422,33.210183,-77.808033,57.0,20.0,530
22577,33.283514000000004,-77.8247,57.0,20.0,533
22577,33.386846999999996,-77.88136899999999,56.3,8.05,534
22577,33.541717,-77.948286,56.16,8.05,536
23475,33.591844,-77.474686,56.43,8.05,537
23475,33.599622,-77.466075,56.89,20.0,538
22700,31.750221999999997,-80.601486,53.38,4.0,7136
21455,30.667496999999997,-81.473511,52.72,11.41,14833
21455,30.663119000000002,-81.479858,53.28,11.41,14834
22700,32.185203,-80.59649399999999,52.23,9.17,1617
22700,32.194869,-80.583828,52.23,9.17,1618
23526,33.904381,-78.016042,56.98,8.05,14054
23526,33.910933,-78.015097,56.98,8.05,14055
23526,33.912611,-78.01310600000001,56.84,8.05,14056
23526,33.914575,-78.010333,56.84,8.05,14057
23526,33.957357,-77.952127,56.89,8.05,14060
23526,34.021532,-77.93715300000001,57.07,8.05,14061
22574,34.229136,-77.952844,57.06,11.41,14068
23526,33.826842,-77.958042,56.88,8.05,14119
20500,31.118333000000003,-81.341667,51.33,8.05,12970
20500,31.15325,-81.510861,51.28,8.05,12971
20500,31.152314,-81.501975,51.28,8.05,12973
20500,31.146693,-81.499937,51.28,8.05,12977
23526,33.829966999999996,-78.218814,56.64,8.05,13015
23526,33.829966999999996,-78.218231,56.64,8.05,13016
23526,33.764031,-78.281578,56.32,8.01,13213
20528,29.710960999999998,-81.637372,58.08,5.06,13354
22700,32.033333,-80.85,53.64,4.0,12748
22700,32.055211,-80.84344399999999,53.53,4.0,12749
21457,30.499406,-81.429475,51.93,11.41,13884
24639,30.116133,-81.668175,54.99,12.75,12773
24639,29.869003000000003,-81.615739,57.29,3.0,13465
24639,29.879939,-81.58443299999999,55.51,5.82,13466
23526,33.833333,-78.211667,56.66,8.05,9863
23526,33.747228,-78.234494,56.17,8.05,9864
20500,30.978566999999998,-81.388147,51.98,8.05,9865
20500,30.987178000000004,-81.457594,51.3,8.05,9867
20500,31.033569,-81.45218100000001,51.31,8.05,9870
20500,31.000789,-81.340369,51.31,8.05,9871
20500,31.033566999999998,-81.38315,51.31,8.05,9872
20500,31.0669,-81.35815,51.33,8.05,9873
20500,31.094122,-81.319536,51.33,8.05,9874
20500,31.103333000000003,-81.335,51.33,8.05,9875
20500,31.111896999999995,-81.329814,51.33,8.05,9878
20500,31.205231,-81.25648100000001,51.3,8.05,9880
20500,31.296894,-81.258147,51.28,8.05,9881
21455,30.781903000000003,-81.438147,53.31,11.41,9882
20500,30.978333000000003,-81.391667,51.98,8.05,9883
20500,31.142039,-81.286536,51.31,8.05,9884
20500,31.326894,-81.19148100000001,51.3,8.05,9886
23256,31.356894,-81.151481,51.3,8.05,9887
20500,31.098810999999998,-81.208072,51.3,8.05,9888
20500,31.099010999999997,-81.2043,51.3,8.05,9889
22160,32.715967,-79.806664,53.73,9.17,9919
20639,30.292031,-80.821306,52.47,10.29,10007
21457,30.450239,-81.31647199999999,52.27,10.29,10016
21418,30.372689,-80.899803,52.75,10.29,10017
21455,30.707221999999998,-81.404972,53.62,11.41,10020
21455,30.655975,-81.235161,53.64,11.41,10022
23526,33.88795,-78.043044,57.0,8.05,9677
23526,33.896006,-78.053044,57.0,8.05,9678
23526,33.897394,-78.059433,57.0,8.05,9679
23526,33.830175,-77.958042,56.88,8.05,9680
22577,33.6164,-77.861869,56.16,8.05,9683
23370,33.766839000000004,-78.416392,55.99,8.01,9685
23526,33.909639,-78.237111,56.82,8.05,9687
23526,33.910033,-78.236747,56.82,8.05,9688
23526,33.912,-78.238833,56.82,8.05,9689
23526,33.912075,-78.258372,56.62,8.05,9691
23526,33.852317,-78.109431,57.04,8.05,10025
23526,33.85405,-78.11058299999999,57.04,8.05,10026
23526,33.8505,-78.10929399999999,57.04,8.05,10027
23526,33.781753,-78.30205,56.34,8.01,10028
22160,32.741944000000004,-79.848394,54.09,9.17,10036
22577,33.405189,-77.71194399999999,56.43,8.05,9692
22577,33.598481,-77.722931,56.17,8.05,9693
23526,33.911283000000005,-78.236386,56.82,8.05,9694
22700,32.110483,-80.53316099999999,52.27,9.17,9332
22700,32.067919,-80.603786,52.29,9.17,9340
21455,30.549985999999997,-81.123039,51.67,11.41,10070
21455,30.721221999999997,-81.412472,53.64,11.41,10071
20569,30.213596999999996,-81.08380799999999,55.31,13.94,10073
21455,30.645591999999997,-81.21450300000001,53.64,11.41,10075
21457,30.461806,-81.237669,52.74,10.29,10077
20500,31.010664000000002,-81.43244399999999,51.31,8.05,10083
21456,30.2759,-81.231072,53.87,10.29,10085
21457,30.421383000000002,-81.207542,52.75,10.29,10086
21457,30.430206,-81.222889,52.75,10.29,10087
21457,30.428936,-81.223747,52.75,10.29,10088
21457,30.42265,-81.224819,52.75,10.29,10089
21414,30.36175,-80.843397,52.74,10.29,10095
23256,31.970121999999996,-81.051567,53.58,9.17,9011
20500,31.142,-81.295,51.33,8.05,10151
22700,31.869581,-80.646006,53.35,4.0,9829
22700,32.027781,-80.606575,52.97,9.17,9830
21457,30.38925,-81.347306,53.28,10.29,10159
21454,30.394503000000004,-81.171769,52.77,10.29,10164
21454,30.392083000000003,-81.171097,52.77,10.29,10165
21454,30.388921999999997,-81.176936,52.77,10.29,10166
21454,30.388341999999998,-81.170253,52.77,10.29,10167
21454,30.386244,-81.158458,52.79,10.29,10169
21454,30.387666999999997,-81.175206,52.77,10.29,10170
21456,30.347136,-81.21454399999999,52.77,10.29,10171
21457,30.412983,-81.260139,52.72,10.29,10172
21457,30.401286,-81.379147,53.22,10.29,10174
21455,30.589392,-81.147408,52.41,11.41,10182
22700,32.200858000000004,-80.79203100000001,52.03,9.17,9493
21455,30.574758000000003,-81.131517,51.67,11.41,10183
23500,33.241667,-79.195833,53.89,10.29,14553
22700,32.023058,-80.836742,53.6,4.0,2675
22700,32.035767,-80.870664,53.85,4.0,2678
24188,28.407783000000002,-80.693347,67.6,11.41,2545
22160,32.743231,-79.83536099999999,54.01,9.17,2559
22160,32.7174,-79.852861,53.98,9.17,2563
22160,32.693233,-79.862861,53.8,9.17,2564
22160,32.6824,-79.883697,53.8,9.17,2565
22160,32.773786,-79.803414,53.53,5.82,2567
22160,32.790453,-79.769803,53.58,5.82,2568
22577,33.630178,-77.903039,56.19,8.05,2841
23440,32.996836,-79.09643299999999,53.87,10.29,2843
22160,32.755175,-79.88480799999999,54.07,9.17,2844
22160,32.741842,-79.83147199999999,54.01,9.17,2846
22160,32.696844,-79.819806,53.28,9.17,2848
22160,32.650178000000004,-79.873142,53.82,9.17,2849
24188,28.456214000000003,-80.721183,66.58,11.41,2926
22700,31.976733000000003,-80.79629399999999,55.26,4.0,7451
22700,31.944111,-80.82830600000001,53.78,4.0,7452
20500,31.373835999999997,-81.236203,51.3,10.29,7453
22160,32.628514,-79.983144,54.9,9.17,7454
20500,31.316894,-81.261481,51.28,10.29,7455
23256,31.528000000000002,-81.18037199999999,51.04,10.29,7456
23256,31.547725,-81.09815,51.39,10.29,7457
22160,32.815,-79.96305600000001,54.07,9.17,7829
22160,32.698983,-79.818917,53.28,9.17,7576
22160,32.699483,-79.81925,53.28,9.17,7577
22160,32.700178,-79.849806,53.91,9.17,7578
22160,32.721803,-79.707753,52.38,7.0,7579
22160,32.762175,-79.738633,53.6,5.82,7580
22160,32.763342,-79.748136,53.58,5.82,7581
22160,32.773675,-79.727967,53.6,5.82,7583
22160,32.775508,-79.76146899999999,53.58,5.82,7584
22160,32.780175,-79.76030300000001,53.58,5.82,7585
22160,32.780175,-79.76030300000001,53.58,5.82,7586
22160,32.766583000000004,-79.87169399999999,53.4,6.93,7592
22160,32.772083,-79.842917,54.09,5.82,7598
22160,32.769231,-79.94554699999999,53.85,9.17,7600
22160,32.775778,-79.94747199999999,53.98,9.17,7601
22160,32.823889,-79.963611,54.07,9.17,7610
22160,32.828333,-79.966944,54.12,9.17,7611
22160,32.833842,-79.94126700000001,53.92,9.17,7616
22160,32.838646999999995,-79.946614,54.1,9.17,7617
22160,32.836564,-79.887167,53.87,5.82,7624
22160,32.906283,-79.844247,53.46,5.82,7630
21455,30.668319,-81.472217,52.72,11.41,14832
23398,29.079166999999998,-80.909444,61.84,6.93,53430
23398,29.077206,-80.904219,61.84,6.93,53431
23398,29.073333,-80.91,61.84,6.93,53432
20673,29.065732,-80.87756800000001,61.84,6.93,53435
23526,33.745483,-78.236508,56.17,8.05,14251
21455,30.751167,-81.10333299999999,53.65,11.41,14337
23440,33.200167,-79.166722,53.89,10.29,14551
22116,33.370340999999996,-79.265165,53.96,10.29,14558
22160,32.865472,-79.87955600000001,53.83,5.82,14732
21420,30.081667,-80.731667,56.25,5.82,14915
21455,30.730646999999998,-81.480117,53.71,11.41,14828
23440,33.201694,-79.183306,53.89,10.29,14959
22756,30.312824,-81.63982800000001,52.09,12.75,14997
20602,29.890389000000003,-81.307278,56.08,5.82,15091
20602,29.881739000000003,-81.305031,56.08,5.82,15092
17895,47.332741999999996,-122.581675,36.09,4.7,53607
18126,47.505056,-122.39236100000001,38.82,5.82,53985
17565,47.649364,-122.32861899999999,38.1,5.82,50347
18039,48.156369,-122.75005800000001,40.53,1.01,50351
18138,48.683158,-123.001294,42.31,4.7,50353
16250,48.968158,-123.040472,40.19,4.7,50354
17694,48.634817,-123.3463,41.67,2.64,50355
22782,48.714794,-125.05136399999999,43.02,4.0,50392
23518,45.269267,-124.06289699999999,41.5,4.7,50397
22790,47.527372,-122.693306,33.3,4.29,50724
17859,48.427686,-122.744611,39.47,8.05,50435
18117,48.417633,-122.74225600000001,39.47,8.05,50436
17631,47.632186,-122.335047,38.19,3.47,50456
17631,47.627058,-122.338306,38.19,3.47,50480
17631,47.626985999999995,-122.33806899999999,38.19,3.47,50481
17754,48.383117,-125.00136100000002,39.2,6.93,50193
17754,48.346461,-124.50133899999999,40.98,6.93,50285
21830,44.621506,-124.081228,43.34,10.27,50291
17754,48.369781,-124.73468899999999,40.66,6.93,50294
17550,47.235917,-122.630472,35.94,4.7,54003
17754,48.383122,-124.61801399999999,40.93,6.93,50017
18120,48.197758,-122.781314,40.46,8.05,50083
21810,48.169808,-123.70463899999999,37.33,3.36,50087
21824,45.565103,-123.96791100000002,42.4,4.7,50114
22782,48.749792,-125.251372,46.15,15.32,50139
18075,47.639722,-122.597917,40.14,4.32,54099
18075,47.625333000000005,-122.590778,39.69,4.34,54100
16200,47.691056,-122.567528,39.85,4.25,54102
17607,47.211383000000005,-122.75453600000002,35.49,4.7,53758
17634,47.280997,-122.680922,36.0,4.7,54004
16218,47.587806,-122.37161100000002,38.86,5.82,52501
17631,47.596833000000004,-122.351417,39.31,4.7,52502
16210,48.511508,-122.64721100000001,39.85,8.05,52035
16210,48.512778000000004,-122.644444,39.83,8.05,52036
24543,45.725508000000005,-122.76709699999999,38.61,4.7,53025
18099,48.137325,-123.24584399999999,37.27,3.36,52055
24543,45.618444000000004,-122.79844399999999,39.81,6.93,53029
24543,45.619778000000004,-122.794556,40.08,6.93,53031
24543,45.622972,-122.72200000000001,40.37,6.93,53033
18192,48.528925,-123.001258,41.45,3.36,52558
18192,48.5426,-123.016253,41.72,3.36,52559
18084,47.756806,-122.46938300000001,37.78,3.91,53067
18192,48.544153,-123.015247,41.72,3.36,53082
21756,47.983875,-122.24619399999999,36.3,3.51,52214
17589,47.297736,-122.42748300000001,35.76,4.7,52576
17589,47.296110999999996,-122.43122199999999,35.76,4.7,52577
17754,48.256725,-124.709686,39.2,6.93,52835
21764,47.771485999999996,-122.476244,37.81,4.05,53062
17910,47.672944,-122.421972,38.01,5.82,52246
17907,47.673833,-122.422611,38.01,5.82,52247
17511,47.110336,-122.679828,33.78,4.7,52263
18057,47.994269,-122.23225,36.66,3.47,52271
18057,47.991203000000006,-122.23083100000001,36.66,3.47,52272
18057,47.995589,-122.23155600000001,36.66,3.47,52273
17754,48.373360999999996,-124.615444,40.91,6.93,52852
17754,48.377010999999996,-124.61023600000001,40.93,6.93,52853
21763,47.813922,-122.385314,37.22,3.74,52860
21763,47.813653,-122.385411,37.22,3.74,52861
16314,47.657069,-122.20907199999999,37.56,5.82,53098
16314,47.588153000000005,-122.2579,39.13,4.7,53103
18057,47.995589,-122.231553,36.66,3.47,52274
18057,47.99425,-122.22919399999999,36.66,3.47,52275
17961,48.530139,-122.67025,39.87,8.05,52625
18099,48.166722,-123.203222,36.03,3.36,52302
18099,48.127891999999996,-123.452969,36.54,3.36,52303
18087,47.957175,-122.67549199999999,37.17,4.94,52897
18087,47.959539,-122.67735,37.17,4.94,52898
17664,47.673221999999996,-122.423028,38.01,5.82,52330
17967,47.683975,-122.409547,37.99,5.82,52331
17673,47.624289000000005,-122.503914,39.58,4.52,52351
17580,48.13315,-122.706833,40.48,1.01,52656
23521,48.069383,-122.741033,40.12,1.01,52657
23521,48.069306,-122.744331,40.12,1.01,52658
23521,48.073056,-122.78222199999999,39.56,1.01,52659
18093,47.974903000000005,-122.580472,37.22,5.59,52910
17772,47.901483,-122.519589,39.4,5.23,52911
17712,47.932972,-122.4525,37.62,5.12,52914
17712,47.927039,-122.50125600000001,40.08,5.64,52919
17670,48.091667,-122.75833300000001,39.96,1.01,52921
18090,47.91885,-122.673203,37.38,4.76,52923
18090,47.917646999999995,-122.69793600000001,37.27,4.65,52924
18090,47.914889,-122.693172,37.13,4.65,52925
17511,47.108567,-122.681517,33.78,4.7,52383
17511,47.112583,-122.75263899999999,32.16,4.7,52384
17565,47.642819,-122.3411,38.26,5.82,52964
17748,47.640136,-122.42738600000001,38.7,5.82,53451
17895,47.336011,-122.580037,36.1,4.7,53611
24631,47.087301000000004,-122.930304,32.47,3.36,53594
17895,47.337821999999996,-122.58696299999998,35.65,4.7,53609
17538,47.328639,-122.39236100000001,36.23,4.7,53516
18099,48.1746,-123.17595,36.07,5.79,53542
17538,47.330058,-122.391475,36.23,4.7,53547
17589,47.296347,-122.430153,35.76,4.7,53275
17589,47.297044,-122.427625,35.76,4.7,53276
17589,47.295747,-122.425453,35.76,4.7,53277
17589,47.295919,-122.424489,35.82,4.7,53278
17589,47.295667,-122.4235,35.82,4.7,53279
17538,47.278083,-122.39211100000001,35.76,4.7,53280
17538,47.278333,-122.39199199999999,35.76,4.7,53281
17538,47.277221999999995,-122.389597,35.76,4.7,53282
17538,47.274236,-122.379875,35.56,4.7,53283
17658,48.033685999999996,-122.747289,37.42,5.03,53307
18057,48.019639,-122.20981100000002,36.7,3.44,53310
17883,47.397042,-122.46235,36.41,4.7,53322
17727,47.164804,-122.634724,34.84,4.7,53736
22205,47.229807,-122.565669,35.64,4.7,53735
21824,45.748162,-123.977916,43.99,4.7,53808
17880,47.373424,-122.456427,36.32,4.7,53957
17880,47.372278,-122.45636100000002,36.32,4.7,53959
17883,47.382639000000005,-122.449,36.43,4.7,53960
18207,47.372222,-122.484361,36.32,4.7,53961
17883,47.382306,-122.44694399999999,36.43,4.7,53962
16192,47.740117,-122.49478899999998,38.46,4.05,53924
17883,47.374778000000006,-122.467472,36.3,4.7,53963
17877,47.349861,-122.48361100000001,36.28,4.7,53964
17883,47.396916999999995,-122.462,36.41,4.7,53965
18207,47.353583,-122.487478,36.28,4.7,53966
16200,47.723847,-122.641919,38.75,4.18,53942
16200,47.704557,-122.578124,39.27,4.21,53943
17931,48.651666999999996,-122.49433300000001,35.04,2.82,53967
16210,48.609194,-122.49247199999999,37.53,5.82,53968
23519,47.362860999999995,-122.439806,36.34,4.7,53975
16240,47.377472,-122.40463899999999,36.43,4.7,53976
16210,48.515417,-122.54238899999999,39.87,4.07,54061
17502,47.349153,-122.704908,36.0,4.7,54007
17502,47.355361,-122.69208300000001,36.01,4.7,54008
18063,47.212389,-122.624,35.19,4.7,54002
24543,45.668006,-122.77306100000001,41.05,6.93,53969
16218,47.587806,-122.3715,38.86,5.82,53993
17595,47.410889000000005,-122.34291699999999,37.17,4.7,53970
17682,47.448278,-122.374889,37.78,4.7,53971
17508,47.453528000000006,-122.37830600000001,37.76,4.7,53972
17595,47.427444,-122.352333,37.56,4.7,53973
17595,47.428722,-122.3525,37.56,4.7,53974
17907,47.676167,-122.44033300000001,38.34,5.82,53983
16192,47.704833,-122.5045,38.71,4.25,53984
18078,47.594397,-122.40458899999999,39.52,4.7,53986
17655,47.591044000000004,-122.496164,39.87,4.0,53987
17655,47.594646999999995,-122.505625,39.85,4.0,53988
17673,47.619014,-122.519733,39.72,1.99,53989
17673,47.595627,-122.51328600000001,39.74,4.0,53990
