Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality,Dive Site Name,Dive Site ID,Distance from Obstruction
13666.0,OBSTRUCTION,Obstruction - Submerged,41.245392,-72.061753,High,Volund Wreck,16669,1.50
13667.0,OBSTRUCTION,Obstruction - Submerged,41.250972,-72.00756700000002,High,Volund Wreck,16669,3.63
13669.0,OBSTRUCTION,Obstruction - Submerged,41.194639,-72.103192,High,Volund Wreck,16669,2.75
13672.0,OBSTRUCTION,Obstruction - Submerged,41.184578,-72.639747,High,Old Ponquogue Bridge Marine Park,22097,24.70
13673.0,OBSTRUCTION,Obstruction - Submerged,41.178319,-72.570639,High,Old Ponquogue Bridge Marine Park,22097,23.46
13676.0,OBSTRUCTION,Obstruction - Submerged,41.256778,-71.96933299999998,Med,Fisher’s Island,23029,3.19
13677.0,OBSTRUCTION,Obstruction - Submerged,41.2883,-72.100317,Med,Volund Wreck,16669,4.75
13004.0,OBSTRUCTION,Not Charted,41.222639,-72.506803,Med,Volund Wreck,16669,22.83
13005.0,OBSTRUCTION,Obstruction - Submerged,41.281833,-72.345889,Med,Volund Wreck,16669,15.00
13694.0,OBSTRUCTION,Obstruction - Submerged,41.246075,-72.023025,High,Volund Wreck,16669,2.77
13695.0,OBSTRUCTION,Obstruction - Submerged,41.250972,-72.00756700000002,High,Volund Wreck,16669,3.63
13697.0,OBSTRUCTION,Obstruction - Submerged,41.245636,-72.03376899999998,High,Volund Wreck,16669,2.30
13698.0,OBSTRUCTION,Obstruction - Submerged,41.245392,-72.06175,High,Volund Wreck,16669,1.50
13719.0,OBSTRUCTION,Obstruction - Submerged,40.672342,-74.02095600000001,High,Secret Beach,16502,9.79
13720.0,OBSTRUCTION,Obstruction - Submerged,40.676172,-74.021606,High,Secret Beach,16502,10.01
12522.0,OBSTRUCTION,Obstruction - Submerged,40.998672,-72.644972,High,Old Ponquogue Bridge Marine Park,22097,13.15
12539.0,OBSTRUCTION,Obstruction - Submerged,40.64975,-74.10975,Med,Secret Beach,16502,12.62
12540.0,OBSTRUCTION,Obstruction - Submerged,40.641194,-74.139333,Low,Secret Beach,16502,13.80
13731.0,OBSTRUCTION,Obstruction - Submerged,40.613033,-74.204981,High,"SANDY HOOK SHORE ""The Auditorium""",22429,14.70
13732.0,OBSTRUCTION,Obstruction - Submerged,40.613033,-74.204981,High,"SANDY HOOK SHORE ""The Auditorium""",22429,14.70
13733.0,OBSTRUCTION,Obstruction - Submerged,40.634053,-74.200564,High,"SANDY HOOK SHORE ""The Auditorium""",22429,15.61
13734.0,OBSTRUCTION,Obstruction - Submerged,40.654961,-74.051939,High,Secret Beach,16502,10.21
13735.0,OBSTRUCTION,Obstruction - Submerged,40.697031,-74.030661,High,Secret Beach,16502,11.41
13736.0,OBSTRUCTION,Obstruction - Submerged,40.693808,-74.033014,High,Secret Beach,16502,11.32
13739.0,OBSTRUCTION,Obstruction - Submerged,40.662336,-74.054183,High,Secret Beach,16502,10.61
13741.0,OBSTRUCTION,Obstruction - Submerged,40.802444,-73.79758299999997,High,Beach 8th Street,23154,14.64
12551.0,OBSTRUCTION,Obstruction - Submerged,40.640194,-74.15508299999998,Poor,"SANDY HOOK SHORE ""The Auditorium""",22429,14.51
12553.0,OBSTRUCTION,Obstruction - Submerged,40.634278,-74.204222,Poor,"SANDY HOOK SHORE ""The Auditorium""",22429,15.74
12555.0,OBSTRUCTION,Obstruction - Submerged,40.489556,-74.228889,Poor,"SANDY HOOK SHORE ""The Auditorium""",22429,11.86
13751.0,OBSTRUCTION,Obstruction - Submerged,40.798928,-73.862658,High,Beach 8th Street,23154,15.44
13752.0,OBSTRUCTION,Obstruction - Submerged,40.712989,-74.01943100000003,High,Secret Beach,16502,11.96
13753.0,OBSTRUCTION,Obstruction - Submerged,40.729961,-74.01593299999998,High,Secret Beach,16502,12.87
13755.0,OBSTRUCTION,Obstruction - Submerged,40.777828,-73.996208,High,Secret Beach,16502,15.44
13757.0,OBSTRUCTION,Obstruction - Submerged,40.719689,-74.01955600000002,High,Secret Beach,16502,12.36
13759.0,OBSTRUCTION,Obstruction - Submerged,40.74215,-74.021597,High,Secret Beach,16502,13.75
13760.0,OBSTRUCTION,Obstruction - Submerged,40.742922,-74.022372,High,Secret Beach,16502,13.81
13762.0,OBSTRUCTION,Obstruction - Submerged,40.711275,-74.02105,High,Secret Beach,16502,11.91
13763.0,OBSTRUCTION,Obstruction - Submerged,40.738306,-74.023556,High,Secret Beach,16502,13.57
13764.0,OBSTRUCTION,Obstruction - Submerged,40.665381,-74.071481,High,Secret Beach,16502,11.46
13765.0,OBSTRUCTION,Obstruction - Submerged,40.664342,-74.068997,High,Secret Beach,16502,11.31
13767.0,OBSTRUCTION,Obstruction - Submerged,40.780694,-73.995081,High,Secret Beach,16502,15.61
12596.0,OBSTRUCTION,Obstruction - Submerged,40.981814,-73.50219200000002,High,Gwendoline Steers Wreck,16374,4.21
13232.0,OBSTRUCTION,Obstruction - Submerged,40.434333,-74.006197,High,"SANDY HOOK SHORE ""Horseshoe Cove""",22430,1.03
13233.0,OBSTRUCTION,Obstruction - Submerged,40.431694,-74.010983,High,"SANDY HOOK SHORE ""Horseshoe Cove""",22430,1.30
13234.0,OBSTRUCTION,Obstruction - Submerged,40.509083,-74.259917,High,"SANDY HOOK SHORE ""The Auditorium""",22429,13.72
13235.0,OBSTRUCTION,Obstruction - Submerged,40.642028,-74.189528,High,"SANDY HOOK SHORE ""The Auditorium""",22429,15.66
13236.0,OBSTRUCTION,Obstruction - Submerged,40.683117,-74.023125,High,Secret Beach,16502,10.42
13238.0,OBSTRUCTION,Obstruction - Submerged,40.725217,-74.01311700000002,High,Secret Beach,16502,12.51
13240.0,OBSTRUCTION,Obstruction - Submerged,40.731742,-73.967569,High,Secret Beach,16502,11.94
13241.0,OBSTRUCTION,Obstruction - Submerged,40.726125,-73.967236,High,Secret Beach,16502,11.56
13242.0,OBSTRUCTION,Obstruction - Submerged,40.743217,-73.963194,High,Secret Beach,16502,12.62
14684.0,OBSTRUCTION,Obstruction - Submerged,40.510778,-74.259056,High,"SANDY HOOK SHORE ""The Auditorium""",22429,13.70
14685.0,OBSTRUCTION,Obstruction - Submerged,40.497111,-74.261028,High,"SANDY HOOK SHORE ""The Auditorium""",22429,13.61
14686.0,OBSTRUCTION,Obstruction - Submerged,40.525472,-74.246778,High,"SANDY HOOK SHORE ""The Auditorium""",22429,13.37
14687.0,OBSTRUCTION,Obstruction - Submerged,40.508333,-74.26083299999998,High,"SANDY HOOK SHORE ""The Auditorium""",22429,13.75
14688.0,OBSTRUCTION,Obstruction - Submerged,40.504139,-74.26172199999998,High,"SANDY HOOK SHORE ""The Auditorium""",22429,13.74
13250.0,OBSTRUCTION,Obstruction - Submerged,40.60725,-74.039117,High,Secret Beach,16502,8.05
13251.0,OBSTRUCTION,Obstruction - Submerged,40.536772,-73.657353,Low,Iberia,23552,1.36
13773.0,OBSTRUCTION,Obstruction - Submerged,40.760436,-74.013856,High,Secret Beach,16502,14.69
13774.0,OBSTRUCTION,Obstruction - Submerged,40.776392,-74.00068900000002,High,Secret Beach,16502,15.43
13775.0,OBSTRUCTION,Obstruction - Submerged,40.776064,-73.999997,High,Secret Beach,16502,15.40
13777.0,OBSTRUCTION,Obstruction - Submerged,40.725639,-74.027503,High,Secret Beach,16502,12.93
12618.0,OBSTRUCTION,Obstruction - Submerged,40.988625,-73.48101899999997,High,Gwendoline Steers Wreck,16374,3.61
12622.0,OBSTRUCTION,Obstruction - Submerged,40.961764,-73.556058,Med,Gwendoline Steers Wreck,16374,6.50
13256.0,OBSTRUCTION,Obstruction - Submerged,40.483308,-73.911658,High,Black Warrior,23554,4.56
13257.0,OBSTRUCTION,Obstruction - Submerged,40.671075,-74.05081700000002,High,Secret Beach,16502,10.85
13258.0,OBSTRUCTION,Obstruction - Submerged,40.485147,-74.013019,High,"SANDY HOOK SHORE ""The Auditorium""",22429,1.55
13259.0,OBSTRUCTION,Obstruction - Submerged,40.659967,-74.047247,High,Secret Beach,16502,10.22
13260.0,OBSTRUCTION,Obstruction - Submerged,40.535581,-73.94099200000002,High,Black Warrior,23554,3.15
13263.0,OBSTRUCTION,Obstruction - Submerged,40.580078,-73.866628,Poor,Secret Beach,16502,1.68
13268.0,OBSTRUCTION,Obstruction - Submerged,40.57255,-74.011111,High,Secret Beach,16502,6.12
13274.0,OBSTRUCTION,Obstruction - Submerged,40.499439,-74.003742,High,"SANDY HOOK SHORE ""The Auditorium""",22429,2.49
13824.0,OBSTRUCTION,Obstruction - Submerged,41.392178,-70.49108299999997,High,John Dwight Wreck,16578,19.99
12654.0,OBSTRUCTION,Obstruction - Submerged,40.966817,-73.50921899999999,High,Gwendoline Steers Wreck,16374,4.15
12673.0,OBSTRUCTION,Obstruction - Submerged,40.960761,-73.54565799999997,High,Gwendoline Steers Wreck,16374,5.95
13317.0,OBSTRUCTION,Obstruction - Submerged,41.508567,-71.389994,High,Fort Wetherill,22547,2.52
13318.0,OBSTRUCTION,Obstruction - Submerged,41.50568300000001,-71.38946899999998,High,Fort Wetherill,22547,2.35
13320.0,OBSTRUCTION,Obstruction - Submerged,41.607844,-71.392483,High,Trajan Wreck,16346,8.83
13321.0,OBSTRUCTION,Obstruction - Submerged,41.608003,-71.394581,High,Trajan Wreck,16346,8.88
13838.0,OBSTRUCTION,Obstruction - Submerged,41.488139,-71.335167,High,Trajan Wreck,16346,0.07
13839.0,OBSTRUCTION,Obstruction - Submerged,41.486667,-71.335833,Low,Trajan Wreck,16346,0.13
13840.0,OBSTRUCTION,Obstruction - Submerged,41.257456,-72.043653,High,Volund Wreck,16669,2.62
12210.0,OBSTRUCTION,Obstruction - Submerged,41.132986,-73.082975,High,Gwendoline Steers Wreck,16374,22.10
12212.0,OBSTRUCTION,Obstruction - Submerged,41.207956,-72.982467,High,,,
12214.0,OBSTRUCTION,Obstruction - Submerged,41.135803,-73.007083,High,,,
13854.0,OBSTRUCTION,Obstruction - Submerged,40.59130800000001,-73.749125,Low,Beach 8th Street,23154,0.41
12729.0,OBSTRUCTION,Obstruction - Submerged,41.000667,-73.431611,High,Gwendoline Steers Wreck,16374,3.40
12267.0,OBSTRUCTION,Obstruction - Submerged,41.175014,-72.178383,High,Volund Wreck,16669,6.69
12268.0,OBSTRUCTION,Obstruction - Submerged,41.177831,-72.175078,High,Volund Wreck,16669,6.44
12269.0,OBSTRUCTION,Obstruction - Submerged,41.191511,-72.145967,High,Volund Wreck,16669,4.66
12270.0,OBSTRUCTION,Obstruction - Submerged,41.190758,-72.15043299999998,High,Volund Wreck,16669,4.89
12271.0,OBSTRUCTION,Obstruction - Submerged,41.193053000000006,-72.140261,High,Volund Wreck,16669,4.35
12272.0,OBSTRUCTION,Obstruction - Submerged,41.182464,-72.142953,High,Volund Wreck,16669,4.86
12765.0,OBSTRUCTION,Obstruction - Submerged,40.903958,-73.675014,High,Gwendoline Steers Wreck,16374,13.09
12768.0,OBSTRUCTION,Obstruction - Submerged,40.922889,-73.65010799999997,High,Gwendoline Steers Wreck,16374,11.54
12769.0,OBSTRUCTION,Obstruction - Submerged,40.912869,-73.699175,High,Gwendoline Steers Wreck,16374,14.19
13401.0,OBSTRUCTION,Obstruction - Submerged,40.656739,-74.068453,,Secret Beach,16502,10.99
13405.0,OBSTRUCTION,Obstruction - Submerged,40.671544,-74.056925,High,Secret Beach,16502,11.12
13406.0,OBSTRUCTION,Obstruction - Submerged,40.670875,-74.05863599999998,High,Secret Beach,16502,11.16
13408.0,OBSTRUCTION,Obstruction - Submerged,40.671194,-74.06397199999998,High,Secret Beach,16502,11.39
12813.0,OBSTRUCTION,Obstruction - Submerged,40.907058,-73.727406,High,Gwendoline Steers Wreck,16374,15.71
13439.0,OBSTRUCTION,Obstruction - Submerged,41.304028,-71.37652800000002,High,Black Point,23338,3.86
13469.0,OBSTRUCTION,Obstruction - Submerged,40.540036,-74.036519,High,"SANDY HOOK SHORE ""The Auditorium""",22429,5.53
13470.0,OBSTRUCTION,Obstruction - Submerged,40.537914,-74.03703900000002,High,"SANDY HOOK SHORE ""The Auditorium""",22429,5.40
14980.0,OBSTRUCTION,,41.10655,-73.355561,,Gwendoline Steers Wreck,16374,11.43
13953.0,OBSTRUCTION,Obstruction - Submerged,41.404694,-69.91520799999999,High,Dixie Sword Wreck,16436,9.28
13954.0,OBSTRUCTION,Obstruction - Submerged,41.168333,-72.215,Med,Volund Wreck,16669,8.58
13955.0,OBSTRUCTION,Obstruction - Submerged,40.996083,-72.645814,High,Old Ponquogue Bridge Marine Park,22097,13.03
13956.0,OBSTRUCTION,Obstruction - Submerged,40.996806,-72.711175,High,Old Ponquogue Bridge Marine Park,22097,15.31
13957.0,OBSTRUCTION,Obstruction - Submerged,40.996569,-72.711472,High,Old Ponquogue Bridge Marine Park,22097,15.31
13959.0,OBSTRUCTION,Obstruction - Submerged,40.997975,-72.647636,High,Old Ponquogue Bridge Marine Park,22097,13.19
12332.0,OBSTRUCTION,Obstruction - Submerged,41.286653,-72.22493100000001,High,Volund Wreck,16669,9.25
12822.0,OBSTRUCTION,Obstruction - Submerged,40.898997,-73.69910300000002,High,Gwendoline Steers Wreck,16374,14.40
12837.0,OBSTRUCTION,Obstruction - Submerged,40.856989,-73.762617,High,Beach 8th Street,23154,18.15
12838.0,OBSTRUCTION,Obstruction - Submerged,40.897478,-73.740661,High,Gwendoline Steers Wreck,16374,16.53
12845.0,OBSTRUCTION,Obstruction - Submerged,40.880064,-73.751172,High,Gwendoline Steers Wreck,16374,17.37
12851.0,OBSTRUCTION,Obstruction - Submerged,40.885433,-73.746597,High,Gwendoline Steers Wreck,16374,17.04
12852.0,OBSTRUCTION,Obstruction - Submerged,40.866244,-73.759631,High,Gwendoline Steers Wreck,16374,18.08
12855.0,OBSTRUCTION,Obstruction - Submerged,40.888517,-73.745933,High,Gwendoline Steers Wreck,16374,16.95
13472.0,OBSTRUCTION,Obstruction - Submerged,40.696736,-74.04988900000002,,Secret Beach,16502,12.06
13474.0,OBSTRUCTION,Obstruction - Submerged,40.691306,-74.053489,,Secret Beach,16502,11.91
13478.0,OBSTRUCTION,,40.684325,-74.062224,,Secret Beach,16502,11.91
13488.0,OBSTRUCTION,Obstruction - Submerged,40.665936,-74.006528,Low,Secret Beach,16502,8.95
13489.0,OBSTRUCTION,Obstruction - Submerged,40.665278,-74.01083299999998,Poor,Secret Beach,16502,9.07
13490.0,OBSTRUCTION,Obstruction - Submerged,40.683586,-74.024817,,Secret Beach,16502,10.50
13494.0,OBSTRUCTION,Obstruction - Visible at high water,40.583094,-74.001642,High,Secret Beach,16502,5.71
13496.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),40.581567,-74.002778,High,Secret Beach,16502,5.75
13497.0,OBSTRUCTION,Obstruction - Visible at high water,40.583306,-74.004836,High,Secret Beach,16502,5.88
13498.0,OBSTRUCTION,Obstruction - Submerged,40.582228,-74.008336,High,Secret Beach,16502,6.05
13500.0,OBSTRUCTION,Obstruction - Submerged,40.579889,-73.991731,Low,Secret Beach,16502,5.16
13501.0,OBSTRUCTION,Obstruction - Submerged,40.580139,-73.99264699999998,Low,Secret Beach,16502,5.21
13502.0,OBSTRUCTION,Obstruction - Submerged,40.577983,-74.013917,High,Secret Beach,16502,6.30
13503.0,OBSTRUCTION,Obstruction - Submerged,40.577292,-74.013758,High,Secret Beach,16502,6.29
13505.0,OBSTRUCTION,Obstruction - Visible at high water,40.573117,-74.00563299999997,High,Secret Beach,16502,5.84
13506.0,OBSTRUCTION,Obstruction - Visible at high water,40.57175,-74.005103,High,Secret Beach,16502,5.81
13507.0,OBSTRUCTION,Obstruction - Submerged,40.569722,-73.983278,High,Secret Beach,16502,4.66
13508.0,OBSTRUCTION,Obstruction - Submerged,40.574944,-73.937567,,Secret Beach,16502,2.31
13509.0,OBSTRUCTION,Obstruction - Submerged,40.575053,-73.935675,High,Secret Beach,16502,2.21
13511.0,OBSTRUCTION,Obstruction - Submerged,40.562083,-73.921428,,Secret Beach,16502,1.47
13512.0,OBSTRUCTION,Obstruction - Submerged,40.58305,-73.952058,,Secret Beach,16502,3.19
13513.0,OBSTRUCTION,Obstruction - Submerged,40.5835,-73.947625,,Secret Beach,16502,2.98
12856.0,OBSTRUCTION,Obstruction - Submerged,40.887811,-73.746517,High,Gwendoline Steers Wreck,16374,16.99
13534.0,OBSTRUCTION,Obstruction - Submerged,40.632861,-74.072278,,Secret Beach,16502,10.34
12381.0,OBSTRUCTION,Obstruction - Submerged,41.058639,-73.877,High,Gwendoline Steers Wreck,16374,24.34
12908.0,OBSTRUCTION,Obstruction - Submerged,40.844347,-73.94743100000002,High,Secret Beach,16502,19.29
12910.0,OBSTRUCTION,Obstruction - Submerged,40.828806,-73.957489,High,Secret Beach,16502,18.31
9982.0,OBSTRUCTION,Obstruction - Submerged,40.909339,-73.633714,High,Gwendoline Steers Wreck,16374,10.91
9983.0,OBSTRUCTION,Obstruction - Submerged,41.320756,-71.497711,High,Black Point,23338,2.57
9984.0,OBSTRUCTION,Obstruction - Submerged,41.329658,-71.487433,High,Black Point,23338,2.16
9985.0,OBSTRUCTION,Obstruction - Submerged,41.331114,-71.494569,High,Black Point,23338,2.55
9986.0,OBSTRUCTION,Obstruction - Submerged,41.33083900000001,-71.505636,High,Black Point,23338,3.09
9987.0,OBSTRUCTION,Obstruction - Submerged,41.339692,-71.507769,High,Black Point,23338,3.40
10009.0,OBSTRUCTION,Obstruction - Submerged,41.115814,-71.671689,High,Lightburne Wreck,16715,6.99
9288.0,OBSTRUCTION,Obstruction - Submerged,41.424325,-71.11654399999998,High,Vineyard Lightship,16520,5.35
9708.0,OBSTRUCTION,Obstruction - Submerged,40.540842,-74.039675,High,"SANDY HOOK SHORE ""The Auditorium""",22429,5.64
9715.0,OBSTRUCTION,Obstruction - Submerged,40.48043300000001,-73.97273299999998,High,"SANDY HOOK SHORE ""The Auditorium""",22429,2.10
9374.0,OBSTRUCTION,Rock - Covered at low water,41.429814,-71.138425,High,Vineyard Lightship,16520,6.55
9376.0,OBSTRUCTION,Obstruction - Submerged,41.390381,-71.298936,Low,King’s Beach,23069,4.91
9756.0,OBSTRUCTION,Obstruction - Submerged,40.453439,-74.044894,High,"SANDY HOOK SHORE ""Guardian Park""",22428,2.11
9759.0,OBSTRUCTION,Rock - Covered at low water,41.460722,-70.550728,High,John Dwight Wreck,16578,17.57
9760.0,OBSTRUCTION,Rock - Covered at low water,41.461131,-70.552414,High,John Dwight Wreck,16578,17.49
9763.0,OBSTRUCTION,Rock - Covered at low water,41.459231,-70.552008,High,John Dwight Wreck,16578,17.48
9766.0,OBSTRUCTION,Obstruction - Submerged,40.44594,-73.86439,High,"SANDY HOOK ""The Pilot Boat""",22424,2.50
9421.0,OBSTRUCTION,Obstruction - Submerged,41.507778,-71.35625,Med,Trajan Wreck,16346,1.80
9423.0,OBSTRUCTION,Obstruction - Submerged,41.489544,-71.40158100000002,High,Fort Wetherill,22547,2.24
9426.0,OBSTRUCTION,Obstruction - Submerged,41.662961,-70.678097,High,Sandwich Town beach,22297,13.39
9427.0,OBSTRUCTION,Obstruction - Submerged,41.671942,-70.670989,High,Sandwich Town beach,22297,12.78
10152.0,OBSTRUCTION,Obstruction - Visible at high water,40.857639,-73.79388900000002,High,Beach 8th Street,23154,18.36
10153.0,OBSTRUCTION,Obstruction - Submerged,40.854167,-73.763694,High,Beach 8th Street,23154,17.96
2983.0,OBSTRUCTION,Obstruction - Submerged,41.633444,-70.289186,Low,Hathaways Pond,22180,3.50
2694.0,OBSTRUCTION,Obstruction - Submerged,40.688556,-74.04263900000002,High,Secret Beach,16502,11.38
2702.0,OBSTRUCTION,Obstruction - Submerged,40.69921400000001,-74.02727800000002,High,Secret Beach,16502,11.42
2706.0,OBSTRUCTION,Obstruction - Submerged,40.678825,-74.02069399999998,High,Secret Beach,16502,10.11
2728.0,OBSTRUCTION,Obstruction - Submerged,41.222258,-72.893467,High,,,
3048.0,OBSTRUCTION,Rock - Covered at low water,41.204892,-72.927706,High,,,
2746.0,OBSTRUCTION,Obstruction - Submerged,40.588936,-74.00008299999998,Med,Secret Beach,16502,5.72
2510.0,OBSTRUCTION,Rock - Covered at low water,41.514936,-70.96614699999998,High,Vineyard Lightship,16520,8.65
2513.0,OBSTRUCTION,Rock - Covered at low water,41.522936,-70.961481,High,Vineyard Lightship,16520,9.25
2516.0,OBSTRUCTION,Obstruction - Submerged,40.9876,-72.008961,Low,HMS Culloden Wreck,16929,6.38
2519.0,OBSTRUCTION,Rock - Covered at low water,41.536436,-70.927314,High,John Dwight Wreck,16578,10.42
2523.0,OBSTRUCTION,Rock - Covered at low water,41.555769,-70.923147,High,John Dwight Wreck,16578,11.67
2527.0,OBSTRUCTION,Rock - Covered at low water,41.565936,-70.93581400000002,High,Vineyard Lightship,16520,12.50
2528.0,OBSTRUCTION,Obstruction - Submerged,41.568269,-70.914814,Low,John Dwight Wreck,16578,12.44
2532.0,OBSTRUCTION,Obstruction - Submerged,41.608436,-70.92998100000001,High,John Dwight Wreck,16578,15.31
3177.0,OBSTRUCTION,Obstruction - Submerged,41.279831,-72.100667,High,Volund Wreck,16669,4.22
2639.0,OBSTRUCTION,Obstruction - Submerged,40.98515,-72.75053100000002,High,Gate City (Shipwreck),22234,15.35
2640.0,OBSTRUCTION,Obstruction - Submerged,40.932875,-73.18511099999998,Low,Gwendoline Steers Wreck,16374,12.96
7450.0,OBSTRUCTION,Obstruction - Submerged,40.816786,-73.782481,High,Beach 8th Street,23154,15.48
8085.0,OBSTRUCTION,Obstruction - Submerged,40.458997,-73.934789,High,"SANDY HOOK SHORE ""Horseshoe Cove""",22430,3.44
7474.0,OBSTRUCTION,Obstruction - Submerged,41.307831,-71.536653,High,Black Point,23338,4.66
7764.0,OBSTRUCTION,Obstruction - Submerged,41.034997,-73.470308,High,Gwendoline Steers Wreck,16374,6.10
8093.0,OBSTRUCTION,Obstruction - Submerged,40.462117,-73.929744,High,"SANDY HOOK SHORE ""Horseshoe Cove""",22430,3.75
7483.0,OBSTRUCTION,Obstruction - Submerged,41.56455,-70.854478,Low,John Dwight Wreck,16578,12.08
7490.0,OBSTRUCTION,,41.349597,-71.474028,High,Black Point,23338,2.50
7491.0,OBSTRUCTION,,41.337903,-71.479292,High,Black Point,23338,2.07
7492.0,OBSTRUCTION,,41.334425,-71.484708,High,Black Point,23338,2.17
7493.0,OBSTRUCTION,,41.334761,-71.47299699999998,High,Black Point,23338,1.68
7494.0,OBSTRUCTION,,41.344883,-71.473536,High,Black Point,23338,2.22
7495.0,OBSTRUCTION,,41.325186,-71.474775,High,Black Point,23338,1.44
7496.0,OBSTRUCTION,,41.333914,-71.4772,High,Black Point,23338,1.82
7497.0,OBSTRUCTION,,41.338919,-71.485025,High,Black Point,23338,2.35
7498.0,OBSTRUCTION,,41.334067,-71.471158,High,Black Point,23338,1.58
7499.0,OBSTRUCTION,Obstruction - Submerged,41.324603,-71.471997,High,Black Point,23338,1.29
7503.0,OBSTRUCTION,Obstruction - Submerged,40.896247,-73.64634699999998,High,Gwendoline Steers Wreck,16374,11.81
7505.0,OBSTRUCTION,Obstruction - Submerged,41.622308,-70.704825,High,Sandwich Town beach,22297,16.03
7508.0,OBSTRUCTION,Obstruction - Submerged,40.49198300000001,-73.9052,High,Black Warrior,23554,3.89
7803.0,OBSTRUCTION,Obstruction - Submerged,40.530869,-73.721719,Med,Iberia,23552,2.05
7804.0,OBSTRUCTION,Obstruction - Submerged,40.595286,-73.217122,Med,Oak Beach Park,23250,4.74
7805.0,OBSTRUCTION,Obstruction - Submerged,40.633319,-73.238289,Med,Oak Beach Park,23250,2.56
7806.0,OBSTRUCTION,Obstruction - Submerged,40.724986,-72.773656,Med,Wolcott Wreck,22064,2.92
7807.0,OBSTRUCTION,Obstruction - Submerged,40.802139,-72.475711,Med,Old Ponquogue Bridge Marine Park,22097,3.10
8138.0,OBSTRUCTION,Obstruction - Submerged,41.45927800000001,-70.815,High,John Dwight Wreck,16578,5.72
8140.0,OBSTRUCTION,Rock - Covered at low water,41.616911,-70.661503,High,Sandwich Town beach,22297,14.49
8145.0,OBSTRUCTION,Obstruction - Submerged,41.492917,-70.6875,Low,John Dwight Wreck,16578,12.08
8146.0,OBSTRUCTION,Obstruction - Submerged,41.560903,-70.86070600000002,High,John Dwight Wreck,16578,11.80
8147.0,OBSTRUCTION,Obstruction - Submerged,41.498217,-70.781531,High,John Dwight Wreck,16578,8.92
7512.0,OBSTRUCTION,Obstruction - Submerged,40.492551,-73.9215,High,Black Warrior,23554,4.19
7520.0,OBSTRUCTION,Obstruction - Submerged,41.285883,-71.444683,High,Black Point,23338,2.30
7533.0,OBSTRUCTION,Obstruction - Submerged,40.935333,-73.61399399999998,High,Gwendoline Steers Wreck,16374,9.55
7536.0,OBSTRUCTION,Rock - Covered at low water,40.975925,-73.63394699999998,High,Gwendoline Steers Wreck,16374,10.66
7537.0,OBSTRUCTION,Rock - Covered at low water,40.97695,-73.63275300000002,High,Gwendoline Steers Wreck,16374,10.61
7846.0,OBSTRUCTION,Obstruction - Submerged,40.6475,-74.11479200000002,High,Secret Beach,16502,12.79
7542.0,OBSTRUCTION,Obstruction - Submerged,40.963158,-71.690611,Med,Bass (USS Bass),23562,8.14
7543.0,OBSTRUCTION,Obstruction - Submerged,40.995106,-71.512828,Med,Bass (USS Bass),23562,2.67
7544.0,OBSTRUCTION,Obstruction - Submerged,40.893433,-72.03785,Med,HMS Culloden Wreck,16929,13.00
7548.0,OBSTRUCTION,Rock - Covered at low water,41.127569,-71.567972,High,Lightburne Wreck,16715,1.71
7861.0,OBSTRUCTION,Obstruction - Submerged,41.253056,-72.761667,Med,Brownstone Quarry,22580,23.13
7890.0,OBSTRUCTION,Rock - Covered at low water,41.54275,-71.341583,High,Trajan Wreck,16346,3.82
7891.0,OBSTRUCTION,Obstruction - Submerged,41.59175,-71.395111,High,Trajan Wreck,16346,7.85
7893.0,OBSTRUCTION,Obstruction - Submerged,41.546031,-71.344475,High,Trajan Wreck,16346,4.06
14574.0,OBSTRUCTION,Obstruction - Submerged,41.368664,-71.476794,Med,Black Point,23338,3.73
8221.0,OBSTRUCTION,Obstruction - Submerged,40.833169,-73.732008,High,Beach 8th Street,23154,16.48
7901.0,OBSTRUCTION,Rock - Covered at low water,41.314269,-71.471681,High,Black Point,23338,1.26
7902.0,OBSTRUCTION,Rock - Covered at low water,41.295858,-71.46355600000003,High,Black Point,23338,1.79
7903.0,OBSTRUCTION,Rock - Covered at low water,41.294297,-71.451933,High,Black Point,23338,1.72
7905.0,OBSTRUCTION,Obstruction - Submerged,41.296653000000006,-71.4783,High,Black Point,23338,2.20
7303.0,OBSTRUCTION,Rock - Awash,41.6868,-70.629253,Med,Sandwich Town beach,22297,10.39
7304.0,OBSTRUCTION,Obstruction - Submerged,40.961214,-71.690611,Med,Bass (USS Bass),23562,8.20
7306.0,OBSTRUCTION,Obstruction - Submerged,40.995106,-71.512828,Med,Bass (USS Bass),23562,2.67
7307.0,OBSTRUCTION,Obstruction - Submerged,40.893433,-72.03785,Med,HMS Culloden Wreck,16929,13.00
7308.0,OBSTRUCTION,Rock - Covered at low water,41.369111,-70.984561,High,Vineyard Lightship,16520,2.64
7918.0,OBSTRUCTION,Obstruction - Submerged,41.561111,-70.670556,Med,John Dwight Wreck,16578,15.90
7923.0,OBSTRUCTION,Obstruction - Submerged,40.482539,-73.84456899999998,High,"SANDY HOOK ""The Pilot Boat""",22424,2.03
7924.0,OBSTRUCTION,Rock - Covered at low water,40.482339,-73.84421400000002,High,"SANDY HOOK ""The Pilot Boat""",22424,2.01
